X,Y,OBJECTID,Sign_Type,Size_,Supplement,Sign_Post,Year_Insta,Category,Notes,MUTCD,Ownership,FACILITYID,Schools,Location_Adjusted,Replacement_Zone,Sign_Text,Set_ID,FieldVerifiedDate,GlobalID
-9824403.15726777,4883977.12228776,8092,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,8672,,AERIAL,A,,6206,,{92D2E337-5DDE-43CF-A717-0537A4D8EC3C}
-9824330.44041225,4883977.88535374,8093,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,8673,,AERIAL,A,,5816,,{FCB5CDB0-8424-47E4-B00F-E5D1F911DCB6}
-9824305.91766215,4884018.79828571,8094,No Parking to Corner,"12"" X 18""", ,Unpunched Telespar, ,Parking, ,HR7-11,Champaign,8674,,AERIAL,A,,6207,,{CFBB76B5-FB11-4A47-B9BC-1B2E8F60D583}
-9824306.24509474,4884125.75925961,8095,No Parking School Buses Only,"12"" X 18""", ,U-Channel, ,School,,N/A,Champaign,8675,Franklin Middle School,AERIAL,A,,6208,,{0576635A-BDC6-4AC6-B3D0-47571AAACB18}
-9824308.89783682,4884123.33089101,8096,No Parking Fire Lane,"12"" X 18""", ,U-Channel, ,Parking,,R7-1,Champaign,8676,,AERIAL,A,,6209,,{5BA5F292-DE35-49F0-A35A-A3CAF09F2AF4}
-9824306.49638956,4884172.02691302,8097,No Parking School Buses Only,"12"" X 18""", ,U-Channel, ,School,,N/A,Champaign,8677,Franklin Middle School,AERIAL,A,,6210,,{889C0D23-3168-41D6-9722-02AF8E8329B7}
-9824289.52993846,4884359.60443071,8098,No Parking to Corner,"12"" X 18""", ,Unpunched Telespar, ,Parking, ,HR7-11,Champaign,8678,,AERIAL,A,,6211,,{60C5A3AF-A341-4C93-AE25-1C551B2396F4}
-9824289.86355709,4884303.46542155,8099,No Parking to Corner,"12"" X 18""", ,Unpunched Telespar, ,Parking, ,HR7-11,Champaign,8679,,AERIAL,A,,6212,,{08D16806-EC67-4145-9CA8-A42C5924B3A9}
-9824289.86355709,4884303.46542155,8100,No Parking to Corner,"12"" X 18""", ,Punched Telespar, ,Parking, ,HR7-11,Champaign,8680,,AERIAL,A,,6212,,{828BD543-6980-4585-AF7E-2B2654A76A47}
-9822080.51125417,4884007.74778547,8101,No Parking Except Sundays and Holidays,"12"" X 18""", ,Unpunched Telespar, ,Parking,,R7-3,Champaign,8681,,AERIAL,J,,6213,,{F10AF1D3-9759-4193-99B9-2CE1DB2A7A59}
-9827871.48410157,4876553.2650707,8102,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,8682,,AERIAL,E,,6214,,{A35218D7-B8A8-4F81-8944-A6F1D2F3CBE8}
-9827871.00995281,4876567.64097037,8103,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,8683,,AERIAL,E,,6215,,{5CF1FF21-6997-4D53-AA6F-6BE48B4BB434}
-9823607.55331345,4884361.73987984,8104,No Parking to Corner,"12"" X 18""", ,Punched Telespar, ,Parking, ,HR7-11,Champaign,8684,,AERIAL,A,,6216,,{5ED05B57-737D-408C-8065-5D1F04A75243}
-9823605.13012312,4883810.18676254,8105,No Parking to Corner,"12"" X 18""", ,Punched Telespar, ,Parking, ,HR7-11,Champaign,8687,,AERIAL,A,,6217,,{918E7102-0F48-4CA6-BBAA-F5CD4B3E395C}
-9823605.34054941,4883737.82202318,8106,No Parking to Corner,"12"" X 18""", ,Punched Telespar,2023,Parking, ,HR7-11,Champaign,8690,,AERIAL,A,,6218,,{5E358374-39FE-4B3B-A8DE-683E418C2141}
-9823604.23272907,4883650.08541067,8107,No Parking to Corner,"12"" X 18""", ,Punched Telespar, ,Parking, ,HR7-11,Champaign,8691,,AERIAL,A,,6219,,{54016455-EE11-4CA5-B684-73E0A5007496}
-9823604.78172715,4883599.78026655,8108,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,8693,,AERIAL,A,,6220,,{B74BBC80-0AB0-477D-8714-DA8348A05FA5}
-9823603.81538761,4883543.85693145,8109,No Parking to Corner,"12"" X 18""", ,Punched Telespar, ,Parking, ,HR7-11,Champaign,8694,,AERIAL,A,,6221,,{3EC68064-D778-4076-8FCA-89B1869F5894}
-9823603.04795011,4883440.85120281,8110,No Parking to Corner,"12"" X 18""", ,Punched Telespar, ,Parking, ,HR7-11,Champaign,8695,,AERIAL,K,,6222,,{36E44471-F16B-4407-935D-0DB8ABF1ABAF}
-9823584.4423081,4883451.17243569,8111,No Parking to Corner,"12"" X 18""", ,Punched Telespar, ,Parking, ,HR7-11,Champaign,8696,,AERIAL,K,,6223,,{7C79303C-2D76-44AF-ABED-306D47A1EF90}
-9823585.0567129,4883545.4718362,8112,No Parking to Corner,"12"" X 18""", ,Punched Telespar, ,Parking, ,HR7-11,Champaign,8698,,AERIAL,A,,6224,,{BA81FA2A-BF57-4C32-95DD-7675C74C161B}
-9823571.57636095,4883558.54541869,8113,No Parking to Corner,"12"" X 18""", ,Unpunched Telespar, ,Parking, ,HR7-11,Champaign,8699,,AERIAL,A,,6225,,{0BB211F3-2DE1-4B19-9E65-9F6091D795AF}
-9823463.87921215,4883558.84676969,8114,No Parking to Corner,"12"" X 18""", ,Punched Telespar, ,Parking, ,HR7-11,Champaign,8700,,AERIAL,A,,6226,,{06DCA03D-706F-410F-8A72-C52A67BBEA1A}
-9823554.08337206,4883577.88064431,8115,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking,,R7-1,Champaign,8701,,AERIAL,A,,6227,,{3EE995FC-AD3A-499F-92FA-9F392A17EF4F}
-9823585.08118021,4883597.67297933,8116,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking,,R7-1,Champaign,8702,,AERIAL,A,,6228,,{2BF0E540-EB98-4363-863E-D7AD0F08682C}
-9823585.38299938,4883647.34974566,8117,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,8703,,AERIAL,A,,6229,,{6055AFF3-9B9C-4726-8BFC-2582672DF268}
-9823448.87735154,4883699.82805697,8118,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,8705,,AERIAL,A,,6230,,{BFA7B6C7-AEA3-45DF-BB64-81814D5318D4}
-9823452.8383406,4883712.70720813,8119,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,8706,,AERIAL,A,,6231,,{A8009B07-30A9-470D-B8EA-6346B5B0DA40}
-9823514.32648452,4883712.73437985,8120,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,8707,,AERIAL,A,,6232,,{623A6428-C5F4-4CF1-A4D7-AB06572388FF}
-9823577.95900937,4883713.98508967,8121,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,8708,,AERIAL,A,,6233,,{0F97D294-9BDC-4DF5-A96E-2651918B5858}
-9823584.69231257,4883743.59462431,8122,No Parking to Corner,"12"" X 18""", ,Punched Telespar,2023,Parking, ,HR7-11,Champaign,8709,,AERIAL,A,,6234,,{95F12378-A3DE-4E6C-9ABC-67B28EF2B4C0}
-9823508.14430031,4883788.36180676,8123,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,8711,,AERIAL,A,,6235,,{386249A6-29FC-4979-99BE-32731F201840}
-9823580.3946517,4883789.33832024,8124,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,8712,,AERIAL,A,,6236,,{DDD36C33-6E05-4D41-8A6B-2DE448F61426}
-9823586.07371772,4883810.44231129,8125,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,8713,,AERIAL,A,,6237,,{5189A3F6-188F-435E-8C2F-BFF23242B78B}
-9823588.65046678,4884361.47688815,8126,No Parking to Corner,"12"" X 18""", ,Punched Telespar, ,Parking, ,HR7-11,Champaign,8716,,AERIAL,A,,6238,,{85921198-640C-4414-8A90-9009CA062535}
-9823423.27536651,4884163.65435608,8127,No Parking to Corner,"12"" X 18""", ,Punched Telespar, ,Parking, ,HR7-11,Champaign,8718,,AERIAL,A,,6239,,{FEC694EC-6E16-45AE-AAAD-200D8312F171}
-9823432.08848984,4883788.70783933,8128,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,8722,,AERIAL,A,,6240,,{0A5B8B84-5FC6-4DAC-8330-DCF86D23CAEB}
-9821817.29699091,4881813.89353639,8129,No Parking 2am-5am,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-2,Champaign,8723,,AERIAL,I,,6241,,{EEB531A1-05DD-4B30-A36F-1C6D6922F744}
-9821817.29699091,4881813.89353639,8130,No Parking Loading Zone Commercial Vehicles Only,"18"" X 24""", ,Punched Telespar, ,Parking,,R7-6,Champaign,8724,,AERIAL,I,,6241,,{86EFA93C-8F97-4303-94C2-A3DCD0EF46F2}
-9821879.22606511,4881814.95439994,8131,No Parking 2am-5am,"12"" X 18""", ,Streetlight, ,Parking, ,R7-2,Champaign,8725,,AERIAL,I,,6242,,{33BAC878-86E7-4713-A792-ACDCF5E1E646}
-9821909.36076208,4881813.47575601,8132,No Parking Loading Zone Commercial Vehicles Only,"18"" X 24""", ,Punched Telespar, ,Parking,,R7-6,Champaign,8726,,AERIAL,I,,6243,,{EA459E3F-E6EC-486B-8028-4EDFDE91BFE8}
-9821924.80064109,4881813.87321226,8133,No Parking Loading Zone Commercial Vehicles Only,"18"" X 24""", ,Punched Telespar,2013,Parking,,R7-6,Champaign,8727,,AERIAL,I,,6244,,{3AC3B6B0-F6BD-4B10-A078-253E67C80E63}
-9821924.80064109,4881813.87321226,8134,No Parking to Corner,"12"" X 18""", ,Punched Telespar, ,Parking, ,HR7-11,Champaign,8728,,AERIAL,I,,6244,,{1435A8FA-D1EE-44C9-BECC-6A8D62BEB6FB}
-9821913.20163905,4881796.04230909,8135,No Parking 2am-5am,"12"" X 18""", ,Streetlight, ,Parking, ,R7-2,Champaign,8729,,AERIAL,I,,6245,,{5BC6FCD9-8D2C-4BF7-B4C9-15B8042E06A6}
-9821846.03888228,4881796.5628134,8136,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,8730,,AERIAL,I,,6246,,{7140B6D1-7C96-4441-8C6F-BE0C2C1E5233}
-9822458.1483945,4881792.71579015,8137,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,8731,,AERIAL,I,,6247,,{6DB8C792-8338-433D-A4D8-639E3B2A3868}
-9822345.51533198,4881793.82979129,8138,No Parking,"12"" X 18""", ,Streetlight,2014,Parking, ,R7-1,Champaign,8732,,AERIAL,I,,6248,,{0302AC9D-F523-454E-8EB6-2431FDDAA9E4}
-9822303.00317699,4881808.81877029,8139,No Parking,"12"" X 18""", ,Streetlight,2014,Parking, ,R7-1,Champaign,8733,,AERIAL,I,,6249,,{4EC87679-6F9B-4965-BAD0-AAAD76567213}
-9822310.51289659,4882026.20545756,8140,No Parking 2am-5am,"12"" X 18""", ,Power Pole, ,Parking, ,R7-2,Champaign,8737,,AERIAL,I,,6250,,{C0456BD2-B8C9-4E90-8210-A14B0CEEB48C}
-9822309.87879576,4882109.84430895,8141,No Parking to Corner,"12"" X 18""", ,Power Pole, ,Parking, ,HR7-11,Champaign,8738,,AERIAL,I,,6251,,{60DF6FC1-44BE-49BC-9717-09C2FC3BC1D8}
-9822329.71419529,4882215.20288272,8142,No Parking 3am-5am,"12"" X 18""", ,Streetlight, ,Parking,,R7-2,Champaign,8739,,AERIAL,I,,6252,,{941F71B8-733C-4FB7-862A-E61BD28A13DC}
-9822328.9442732,4882130.1753194,8143,No Parking to Corner,"12"" X 18""", ,Punched Telespar, ,Parking, ,HR7-11,Champaign,8740,,AERIAL,I,,6253,,{26E3C08F-E200-4937-8470-B880E4C9E0D0}
-9822327.95030438,4881922.43835459,8144,No Parking 3am-5am,"12"" X 18""", ,Streetlight, ,Parking,,R7-2,Champaign,8741,,AERIAL,I,,6254,,{90F4097E-258C-4388-99BB-84C8C62482C5}
-9822327.32015694,4881848.82267931,8145,No Parking 3am-5am,"12"" X 18""", ,Streetlight, ,Parking,,R7-2,Champaign,8742,,AERIAL,I,,6255,,{F3527944-0E60-4411-8423-CC88325684A9}
-9822326.98149753,4881832.34394356,8146,No Parking to Corner,"12"" X 18""", ,Punched Telespar,2018,Parking,,HR7-11,Champaign,8743,,AERIAL,I,,6256,,{FB80FD93-0865-431D-9303-12B1FAC7F9E6}
-9822356.16477791,4881806.79177798,8147,No Parking to Corner,"12"" X 18""", ,Punched Telespar, ,Parking, ,HR7-11,Champaign,8744,,AERIAL,I,,6257,,{A3FAF487-D8E7-491A-A060-E219638AB69E}
-9822484.03347993,4881805.03541663,8148,No Parking to Corner,"12"" X 18""", ,Punched Telespar, ,Parking, ,HR7-11,Champaign,8745,,AERIAL,I,,6258,,{58C20AB5-0600-40B8-B451-9211B6D31D78}
-9821600.26622431,4881591.03853798,8149,No Parking 2am-5am,"12"" X 18""", ,Streetlight, ,Parking, ,R7-2,Champaign,8746,,AERIAL,I,,6259,,{E9BBEC03-CDFE-4E9C-B3ED-D1BAD67BE6BF}
-9821599.60762296,4881556.54562441,8150,No Parking Back to Driveway,"12"" X 18""", ,Punched Telespar, ,Parking,,R7-1,Champaign,8747,,AERIAL,I,,6260,,{7C084482-522B-4539-83EC-43C73E5F3F93}
-9821598.87718595,4881519.73180119,8151,No Parking 3am-5am,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,8748,,AERIAL,I,,6261,,{F18C70D4-435D-40C2-A0E0-58ADC601924A}
-9821618.5283215,4881490.37091821,8152,No Parking 2am-5am,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-2,Champaign,8749,,AERIAL,I,,6262,,{260D6F7A-32CB-4A5D-BF91-1C07E88E8CD0}
-9821662.1435749,4881490.19444928,8153,No Parking 3am-5am,"12"" X 18""", ,Streetlight, ,Parking, ,R7-2,Champaign,8750,,AERIAL,I,,6263,,{F3347D07-91B4-4ED6-AAC7-0E77DE54DB7A}
-9821709.80237927,4881489.66426154,8154,No Parking 2am-5am,"12"" X 18""", ,Streetlight, ,Parking, ,R7-2,Champaign,8751,,AERIAL,I,,6264,,{5B3394F9-93E5-42AD-938E-CEF1E9FEE160}
-9821615.37479548,4881473.09717802,8155,No Parking to Corner,"12"" X 18""", ,Punched Telespar, ,Parking, ,HR7-11,Champaign,8752,,AERIAL,I,,6265,,{86222421-5BB1-41A4-94DB-2E8A8881A6CF}
-9821597.12069612,4881403.81640901,8156,No Parking 3am-5am,"12"" X 18""", ,Streetlight, ,Parking, ,R7-2,Champaign,8753,,AERIAL,I,,6266,,{DFAE2BA9-03B2-4030-A462-21F58BD8EDF9}
-9821596.6439271,4881306.64114255,8157,No Parking 2am-5am,"12"" X 18""", ,Unpunched Telespar, ,Parking, ,R7-2,Champaign,8754,,AERIAL,I,,6267,,{BCB21241-92BC-48BA-8390-FD7DC936716F}
-9821596.6439271,4881306.64114255,8158,No Parking to Corner,"12"" X 18""", ,Unpunched Telespar, ,Parking, ,HR7-11,Champaign,8755,,AERIAL,I,,6267,,{2AD364A4-CF27-488F-950E-93032F102377}
-9821683.24821982,4882323.37554244,8159,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,8756,,AERIAL,I,,6268,,{6BC0BB3B-443D-4491-9820-6B6A7E4CEBD5}
-9821609.56092498,4882253.17232137,8160,No Parking to Corner,"12"" X 18""", ,Streetlight, ,Parking, ,HR7-11,Champaign,8757,,AERIAL,I,,6269,,{BBE65F10-8F58-4889-A282-E6D262C2DDA5}
-9821609.56092498,4882253.17232137,8161,No Parking 2am-5am,"12"" X 18""", ,Streetlight, ,Parking, ,R7-2,Champaign,8758,,AERIAL,I,,6269,,{0B941B21-82BD-45B6-A18A-E309AFADF6E0}
-9821608.75170862,4882207.37975775,8162,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,8759,,AERIAL,I,,6270,,{D2F953D3-FDEA-42AE-8545-4C1C3AAD08B5}
-9821605.99865354,4882054.52167283,8163,No Parking 30 min Loading Zone Commercial Vehicles Only,"18"" X 24""", ,Unpunched Telespar, ,Parking,,R7-1,Champaign,8761,,AERIAL,I,,6272,,{EE503AE9-3C9D-48EB-A057-19B855000F0B}
-9821606.22563408,4882025.43667262,8164,No Parking 30 min Loading Zone Commercial Vehicles Only,"18"" X 24""", ,Unpunched Telespar, ,Parking,,R7-1,Champaign,8762,,AERIAL,I,,6273,,{203D2896-0F77-4908-BCF1-ADE082217A9F}
-9821604.85229509,4881952.11741542,8165,No Parking 30 min Loading Zone Commercial Vehicles Only,"18"" X 24""", ,Unpunched Telespar, ,Parking,,R7-1,Champaign,8763,,AERIAL,I,,6274,,{EAFD6A35-4EAC-4F10-AD93-4D139EA084B6}
-9821604.29224682,4881885.77885883,8166,No Parking 30 min Loading Zone Commercial Vehicles Only,"18"" X 24""", ,Unpunched Telespar, ,Parking,,R7-1,Champaign,8764,,AERIAL,I,,6275,,{E2362EC7-D09B-4905-9E43-010EF9BD757D}
-9821604.01685515,4881852.61433875,8167,No Parking 2am-5am,"18"" X 24""", ,Streetlight, ,Parking, ,R7-2,Champaign,8765,,AERIAL,I,,6276,,{454333D3-4EFC-4736-A12A-87F6FBC00C9F}
-9821606.91380526,4881655.44344982,8168,No Parking Loading Zone Commercial Vehicles Only,"18"" X 24""", ,Streetlight, ,Parking,,R7-6,Champaign,8766,,AERIAL,I,,6277,,{9B845B48-90F5-4B85-8D6C-3CB875F09B3C}
-9821578.28502989,4881305.90929573,8169,No Parking,"12"" X 18""", ,Unpunched Telespar, ,Parking,,R7-1,Champaign,8767,,AERIAL,I,,6278,,{B6EE4CF4-8DF2-4946-8090-A9CEBCD69372}
-9821579.11095089,4881355.20625204,8170,No Parking,"12"" X 18""", ,Unpunched Telespar, ,Parking, ,R7-1,Champaign,8768,,AERIAL,I,,6279,,{A08D7B80-2DE4-4412-B656-198EC8971FB7}
-9821580.77828615,4881464.44971099,8171,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,8769,,AERIAL,I,,6280,,{B629018B-D35A-454C-A8F6-71DCCFBA7DE9}
-9821576.5929467,4881490.65640305,8172,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,8770,,AERIAL,I,,6281,,{0791DB0F-67EC-456B-80B3-CEE1E5D8E273}
-9821577.61020838,4881549.71674315,8173,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,8771,,AERIAL,I,,6282,,{E09C20CF-2C2B-4EAF-9308-BA32D776ED2D}
-9821578.93345103,4881607.62268502,8174,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,8772,,AERIAL,I,,6283,,{6112DF28-26C6-4B68-9F9F-8AA6915557A8}
-9821579.08239243,4881661.7170886,8175,No Parking,"12"" X 18""", ,Streetlight, ,Parking,,R7-1,Champaign,8773,,AERIAL,I,,6284,,{3F32939D-4980-4B3D-9652-1DD39E587707}
-9821580.99066829,4881770.30192988,8176,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,8774,,AERIAL,I,,6285,,{0EC5A3AB-036C-4991-9BC8-954E3D4BE6D3}
-9821581.71026486,4881818.33789873,8177,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,8775,,AERIAL,I,,6286,,{CB1543CA-6685-4809-B484-52137F09E8B2}
-9821582.69158364,4881883.9494982,8178,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,8776,,AERIAL,I,,6287,,{9EEEAFC5-7E3A-44B6-8CDD-2A6777F6184A}
-9821584.91324285,4882058.61957251,8179,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,8777,,AERIAL,I,,6288,,{3E0DAD82-B8C0-4ADF-8F4C-B5ED80A1F5A6}
-9821585.57926063,4882118.77076287,8180,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,8778,,AERIAL,I,,6106,,{A2CE7EB9-8F2E-418F-9D6A-EE80E8E4DA27}
-9821585.82625499,4882173.46738963,8181,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,8779,,AERIAL,I,,6289,,{2890F924-A9CD-45C5-AB50-AA443DA2B34C}
-9821587.45605962,4882235.41557601,8182,No Parking 2am-5am,"12"" X 18""", ,Streetlight, ,Parking, ,R7-2,Champaign,8780,,AERIAL,I,,6290,,{57EF41B4-EDEC-4A1B-96C0-F7CF8FC78160}
-9821587.79044411,4882294.44489183,8183,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,8781,,AERIAL,I,,6107,,{CB7C6E69-1480-4147-B071-D0502860A447}
-9821932.71889784,4882323.81716034,8184,No Parking This Side,"12"" X 18""", ,Streetlight, ,Parking, ,HR7-13,IDOT,8782,,AERIAL,I,,6291,,{CBE021F9-A9E0-40EE-ACC0-143B6D799B06}
-9821879.69954148,4882324.22196006,8185,No Parking This Side,"12"" X 18""", ,Streetlight, ,Parking, ,HR7-13,IDOT,8783,,AERIAL,I,,6292,,{949A2462-6FA3-4BEA-9F1F-A1B09C5D5DFC}
-9821776.61806412,4882286.66687235,8186,No Parking to Corner,"12"" X 18""", ,Punched Telespar, ,Parking, ,HR7-11,Champaign,8784,,AERIAL,I,,6293,,{8CD5D830-A505-4492-ACC4-0E4468DBA478}
-9821775.58718527,4882200.35759727,8187,No Parking 2am-5am,"12"" X 18""", ,Punched Telespar,,Parking, ,R7-2,Champaign,8785,,AERIAL,I,,6294,,{C60EC205-E257-4BE5-A6A7-3D8FD4F77658}
-9821835.73748156,4882164.93408689,8188,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,8788,,AERIAL,I,,6296,,{8EC01A84-6885-48BE-B900-7F82D2F43391}
-9821910.06722786,4882165.51305832,8189,No Parking 2am-5am,"12"" X 18""", ,Streetlight,2016,Parking, ,R7-2,Champaign,8789,,AERIAL,I,,6297,,{9A728825-3776-4418-A69F-C376DA192123}
-9821803.48422356,4882152.03338911,8190,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,8792,,AERIAL,I,,6300,,{3D233B7B-90BB-4FD5-AC09-C4A7E0BBA206}
-9821734.11028188,4882153.30357216,8191,No Parking to Corner,"12"" X 18""", ,Punched Telespar, ,Parking, ,HR7-11,Champaign,8794,,AERIAL,I,,6302,,{C240AB5D-CDB2-4D07-90FA-8D928F8B9B0D}
-9821660.62218494,4882154.0839337,8192,No Parking 2am-5am,"12"" X 18""", ,Streetlight, ,Parking, ,R7-2,Champaign,8795,,AERIAL,I,,6303,,{C7232FA9-5E9F-41A0-8A4D-3E87F63B8767}
-9821618.05940992,4882154.64141424,8193,No Parking to Corner,"12"" X 18""", ,Punched Telespar, ,Parking, ,HR7-11,Champaign,8796,,AERIAL,I,,6304,,{A23F9ACA-9CAD-44D0-8AB9-14803A9BF17C}
-9821621.16298473,4882169.70371902,8194,No Parking to Corner,"12"" X 18""", ,Streetlight, ,Parking, ,HR7-11,Champaign,8797,,AERIAL,I,,6100,,{2C22FBF7-43C7-41C7-8552-0ECFCC872779}
-9821621.16298473,4882169.70371902,8195,No Parking 2am-5am,"12"" X 18""", ,Streetlight, ,Parking, ,R7-2,Champaign,8798,,AERIAL,I,,6100,,{CBFD1F3E-7902-4033-9B94-E859326C2E55}
-9821673.00639034,4882167.34686498,8196,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,8799,,AERIAL,I,,6305,,{106AD0D6-D50D-4913-B5EE-DDCDAF5DB027}
-9821690.45363949,4882167.17602174,8197,No Parking,"12"" X 18""", ,Punched Telespar, ,Parking, ,R7-1,Champaign,8800,,AERIAL,I,,6306,,{6F4AE330-65BA-49B1-AB50-2264C3D24818}
-9821698.33693164,4882166.70505177,8198,No Parking 2am-5am,"12"" X 18""", ,Streetlight, ,Parking, ,R7-2,Champaign,8801,,AERIAL,I,,6307,,{9899F071-90DB-4B33-9558-187B20C72489}
-9821734.64816337,4882166.60059651,8199,No Parking to Corner,"12"" X 18""", ,Punched Telespar, ,Parking, ,HR7-11,Champaign,8802,,AERIAL,I,,6308,,{9C2E69BE-5AFB-4CFC-9C8C-3F75944AE154}
-9821756.59570535,4882206.05425925,8200,No Parking to Corner,"12"" X 18""", ,Unpunched Telespar,,Parking, ,HR7-11,Champaign,8803,,AERIAL,I,,6309,,{D4BBDAE5-8207-433B-9E1E-01A8E41B757D}
-9821756.59570535,4882206.05425925,8201,No Parking 2am-5am,"12"" X 18""", ,Unpunched Telespar,,Parking, ,R7-2,Champaign,8804,,AERIAL,I,,6309,,{E90B44E0-82B7-4B08-9476-1F0F8DB824A6}
-9821756.48409951,4882231.6032,8202,No Parking 2am-5am to fire hydrant,"12"" X 18""", ,Streetlight, ,Parking,,R7-2,Champaign,8805,,AERIAL,I,,6310,,{E756EEF6-7398-43CC-9B47-CB7F7B743D73}
-9821757.17602428,4882287.52470345,8203,No Parking 2am-5am,"12"" X 18""", ,Streetlight, ,Parking, ,R7-2,Champaign,8806,,AERIAL,I,,6311,,{897F599E-12C2-4CA0-B8A4-E8325D487160}
-9821820.34354397,4881991.18204643,8204,No Parking,"12"" X 18""", ,Streetlight, ,Parking, ,R7-1,Champaign,8807,,AERIAL,I,,6312,,{9AB98645-3D1A-43CA-A9E0-FC19F072827A}
-9821782.36120366,4881974.05501494,8205,One Way Right,"24"" X 30""", ,Streetlight, ,Regulatory, ,R6-2R,Champaign,8808,,AERIAL,I,,6104,,{F0E942BA-AB19-40FB-A20A-F77D15701A3E}
-9821773.14693246,4881813.05219166,8206,One Way Left,"18"" X 24""", ,Streetlight, ,Regulatory, ,R6-2L,Champaign,8809,,AERIAL,I,,6313,,{35FC9268-9DE1-4EA2-86B6-A1F2A3CD1ED8}
-9821773.14693246,4881813.05219166,8207,One Way Right,"18"" X 24""", ,Streetlight, ,Regulatory,back to back,R6-2R,Champaign,8810,,AERIAL,I,,6313,,{E0AEA989-0C05-442D-A7C0-7405E070BA3E}
-9821846.03888228,4881796.5628134,8208,One Way Right,"12"" X 36""", ,Punched Telespar, ,Regulatory,back to back,R6-1R,Champaign,8811,,AERIAL,I,,6246,,{79172CB8-83A6-4889-8069-1E61EDB39758}
-9822559.69231328,4881256.73309525,8209,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,8812,,AERIAL,I,,6314,,{A8CADE63-B2FE-44AC-9966-606CE83A86AB}
-9822334.7578028,4881631.62061456,8210,Stop,"30""",4-Way,Punched Telespar, ,Regulatory, ,R1-1,Champaign,8813,,AERIAL,I,,6315,,{44133385-D800-4ECC-AB9C-1F2233C1C16E}
-9822324.25024951,4881455.49399054,8211,Stop,"30""",4-Way,Punched Telespar,2009,Regulatory, ,R1-1,Champaign,8814,,AERIAL,I,,6316,,{128E2C55-2E25-4586-97E0-CEA05E310E1E}
-9822329.16064465,4881430.91144414,8212,Stop,"30""",4-Way,Unpunched Telespar,2009,Regulatory,,R1-1,Champaign,8815,,AERIAL,I,,6317,,{2A848F48-6BBF-41A7-AC1A-3C84B320FB55}
-9822322.70193377,4881285.98111313,8213,Stop,"30""", ,Streetlight, ,Regulatory, ,R1-1,Champaign,8816,,AERIAL,I,,5937,,{6EB74DC5-44F7-499D-8F44-09A8E2D54272}
-9822329.11715968,4881257.56003341,8214,Stop,"30""", ,Streetlight, ,Regulatory, ,R1-1,Champaign,8817,,AERIAL,I,,6318,,{0C016D7B-E7A3-4FD2-827E-369C8087B968}
